x,y,z,t
619989.5651300896,4194696.396255768,372.7799924900475,4240267.080931498
619995.9373632855,4194685.428117201,376.0605253357244,4240257.162390715
620002.4221288884,4194674.266283426,379.5288109452325,4240247.06870556
620009.0253031864,4194662.900639945,383.18492927070054,4240236.790730268
620015.7529119672,4194651.3208149355,387.02882809450654,4240226.319086456
620022.6111305178,4194639.516179249,391.06032302927895,4240215.644163111
620029.6062836247,4194627.475846415,395.27909751789525,4240204.756116607
620036.7448455726,4194615.18867264,399.6847028334828,4240193.644870704
620044.0334401473,4194602.643256803,404.2765580794188,4240182.300116551
620051.4788406327,4194589.827940461,409.05395018932995,4240170.7113127
620059.0879698124,4194576.730807847,414.0160339270926,4240158.867685102
620066.8678999691,4194563.339685869,419.16183188683317,4240146.75822712
620074.8258528855,4194549.64214411,424.4902344929271,4240134.37169953
