x,y,z,t
619111.608666183,4196207.5694749085,587.6985829745759,4241633.783119867
619115.7663165117,4196200.413163532,583.9673821064796,4241627.310306207
619119.8905407272,4196193.314386495,580.308874813192,4241620.889537994
619123.9815843584,4196186.272721188,576.7247840481664,4241614.520432828
619128.0396929334,4196179.287744994,573.2168327648566,4241608.202608311
619132.0651119818,4196172.359035301,569.7867439167157,4241601.93568205
619136.0580870316,4196165.486169496,566.4362404571975,4241595.719271654
619140.0188636119,4196158.6687249625,563.1670453397558,4241589.552994736
619143.947687251,4196151.906279089,559.9808815178436,4241583.436468908
619147.8448034782,4196145.19840926,556.8794719449147,4241577.369311785
619151.7104578217,4196138.544692866,553.8645395744227,4241571.351140991
619155.5448958105,4196131.944707288,550.937807359821,4241565.381574142
619159.3483629732,4196125.398029916,548.1009982545634,4241559.460228865
619163.1211048386,4196118.904238135,545.355835212103,4241553.586722786
619166.8633669353,4196112.462909331,542.7040411858937,4241547.760673532
619170.5753947919,4196106.07362089,540.1473391293889,4241541.981698737
619174.2574339375,4196099.735950201,537.6874519960422,4241536.249416031
619177.9097299003,4196093.449474647,535.3261027393071,4241530.563443052
619181.5325282097,4196087.213771615,533.0650143126371,4241524.923397435
619185.1260743937,4196081.028418493,530.9059096694857,4241519.328896824
619188.6906139816,4196074.892992666,528.8505117633067,4241513.779558859
619192.2263925016,4196068.807071521,526.9005435475534,4241508.275001184
619195.7336554829,4196062.770232444,525.0577279756793,4241502.814841447
619199.2126484538,4196056.78205282,523.3237880011382,4241497.398697296
619202.6636169433,4196050.842110037,521.7004465773834,4241492.026186382
619206.0868064798,4196044.949981482,520.1894266578684,4241486.696926361
619209.4824625924,4196039.105244539,518.792451196047,4241481.410534883
619212.8508308097,4196033.307476595,517.5112431453724,4241476.166629608
619216.1921566601,4196027.556255038,516.3475254592986,4241470.964828195
619219.5066856727,4196021.851157253,515.3030210912788,4241465.804748304
619222.7946633761,4196016.191760626,514.3794529947664,4241460.6860076
619226.0563352989,4196010.577642543,513.5785441232154,4241455.608223747
619229.2919469699,4196005.008380393,512.9020174300788,4241450.571014413
619232.5017439179,4195999.483551558,512.3515958688106,4241445.573997263
619235.6859716715,4195994.002733428,511.9290023928642,4241440.616789972
619238.8448757594,4195988.565503388,511.635959955693,4241435.699010212
619241.9787017104,4195983.171438823,511.47419151075076,4241430.820275655
619245.0876950531,4195977.820117123,511.44542001149074,4241425.980203981
619248.1721013165,4195972.51111567,511.5513684113667,4241421.178412864
619251.2321660287,4195967.244011853,511.79375966383213,4241416.414519985
619254.268134719,4195962.018383058,512.1743167223404,4241411.688143028
619257.280252916,4195956.83380667,512.6947625403454,4241406.998899674
619260.2687661482,4195951.689860077,513.3568200713005,4241402.346407607
619263.2339199446,4195946.586120664,514.1622122686591,4241397.730284516
619266.1759598337,4195941.522165817,515.1126620858748,4241393.150148086
619269.0951313443,4195936.497572925,516.2098924764014,4241388.605616012
619271.9916800049,4195931.511919372,517.4556263936919,4241384.096305981
619274.8658513448,4195926.564782544,518.8515867912005,4241379.621835687
619277.717890892,4195921.655739829,520.3994966223802,4241375.181822827
619280.5480441755,4195916.78436861,522.1010788406849,4241370.775885092
619283.3565567242,4195911.950246278,523.9580563995677,4241366.403640186
619286.1436740665,4195907.152950217,525.9721522524825,4241362.064705805
619288.9096417315,4195902.392057813,528.145089352883,4241357.758699651
