UTM_X,UTM_Y,elevation
619282.3696686032,4195915.8227234622,702.575866699219
619283.6612332426,4195827.0563696669,731.373779296875
619284.9527745530,4195738.2900272934,734.006896972656
619286.2442925336,4195649.5236963378,699.797668457031
619287.5357871844,4195560.7573768031,668.032470703125
619288.8272585054,4195471.9910686854,641.638732910156
619290.1187064960,4195383.2247719876,631.683044433594
619291.4101311560,4195294.4584867107,622.7314453125
619292.7015324852,4195205.6922128499,618.14599609375
619293.9929104836,4195116.9259504089,614.094177246094
619295.2842651504,4195028.1596993878,610.585205078125
619296.5755964860,4194939.3934597839,608.482055664062
619297.8669044898,4194850.6272315988,612.123474121094
619299.1581891616,4194761.8610148327,612.304138183594
619300.4494505012,4194673.0948094837,608.748352050781
619326.8534405183,4197692.1760422504,718.782043457031
619328.1462339000,4197603.4094527978,713.079772949219
619329.4390039436,4197514.6428747633,685.639038085938
619330.7317506488,4197425.8763081515,667.192321777344
619332.0244740156,4197337.1097529577,651.188537597656
619333.3171740434,4197248.3432091856,641.008666992188
619334.6098507320,4197159.5766768316,627.764404296875
619335.9025040813,4197070.8101559002,632.057189941406
619337.1951340908,4196982.0436463859,661.164245605469
619338.4877407604,4196893.2771482933,685.122375488281
619339.7803240900,4196804.5106616188,731.751892089844
619341.0728840794,4196715.7441863641,765.745727539062
619342.3654207280,4196626.9777225303,802.760986328125
619343.6579340360,4196538.2112701153,790.803100585938
619344.9504240026,4196449.4448291175,748.28369140625
619346.2428906281,4196360.6783995414,722.696105957031
619347.5353339120,4196271.9119813843,690.540161132812
619348.8277538540,4196183.1455746451,667.409973144531
619350.1201504540,4196094.3791793250,657.413879394531
619351.4125237114,4196005.6127954228,674.482116699219
619352.7048736266,4195916.8464229424,716.714782714844
619353.9972001988,4195828.0800618771,737.336730957031
619355.2895034280,4195739.3137122337,733.323547363281
619356.5817833140,4195650.5473740064,710.753051757812
619357.8740398564,4195561.7810471999,667.371154785156
619359.1662730550,4195473.0147318086,649.402709960938
619360.4584829096,4195384.2484278399,629.507629394531
619361.7506694198,4195295.4821352856,619.538757324219
619363.0428325856,4195206.7158541512,612.7666015625
619364.3349724066,4195117.9495844338,611.143127441406
619365.6270888826,4195029.1833261354,607.880676269531
619366.9191820134,4194940.4170792550,606.849609375
619368.2112517988,4194851.6508437907,611.17431640625
619369.5032982382,4194762.8846197454,610.958923339844
619370.7953213318,4194674.1184071181,605.829162597656
619397.1734097466,4197693.2004907709,717.061950683594
619398.4669653368,4197604.4338940606,713.385498046875
619399.7604975752,4197515.6673087673,698.87890625
619401.0540064614,4197426.9007348958,676.558044433594
619402.3474919952,4197338.1341724433,664.943969726562
619403.6409541764,4197249.3676214088,642.4384765625
619404.9343930047,4197160.6010817941,630.983276367188
619406.2278084800,4197071.8345535984,631.546569824219
619407.5212006018,4196983.0680368217,655.003234863281
619408.8145693700,4196894.3015314648,691.753601074219
619410.1079147842,4196805.5350375250,718.213073730469
619411.4012368446,4196716.7685550060,765.450561523438
619412.6945355504,4196628.0020839041,789.253112792969
619413.9878109016,4196539.2356242212,775.520935058594
619415.2810628980,4196450.4691759571,742.161315917969
619416.5742915394,4196361.7027391111,706.830444335938
619417.8674968254,4196272.9363136841,683.391784667969
619419.1606787558,4196184.1698996732,656.359008789062
619420.4538373306,4196095.4034970831,654.106323242188
619421.7469725492,4196006.6371059082,690.515563964844
619423.0400844114,4195917.8707261551,726.010070800781
619424.3331729172,4195829.1043578153,752.00732421875
619425.6262380660,4195740.3380008973,742.560302734375
619426.9192798578,4195651.5716553954,704.177124023438
619428.2122982924,4195562.8053213125,674.017700195312
619429.5052933696,4195474.0389986448,651.762634277344
619430.7982650888,4195385.2726873960,634.221862792969
619432.0912134500,4195296.5063875653,617.772399902344
619433.3841384531,4195207.7400991507,610.346435546875
619434.6770400974,4195118.9738221541,607.413696289062
619435.9699183832,4195030.2075565737,605.719055175781
619437.2627733098,4194941.4413024122,604.548828125
619438.5556048772,4194852.6750596650,607.767578125
619439.8484130852,4194763.9088283367,606.749145507812
619441.1411979333,4194675.1426084246,603.338256835938
619467.4933847262,4197694.2255431116,715.559997558594
619468.7877025254,4197605.4589391388,717.604309082031
619470.0819969592,4197516.6923465831,708.356567382812
619471.3762680270,4197427.9257654492,694.163818359375
619472.6705157286,4197339.1591957295,672.604553222656
619473.9647400640,4197250.3926374307,651.130187988281
619475.2589410328,4197161.6260905499,632.224914550781
619476.5531186346,4197072.8595550880,628.749633789062
619477.8472728692,4196984.0930310432,662.528259277344
619479.1414037365,4196895.3265184173,695.467468261719
619480.4355112364,4196806.5600172086,728.626831054688
619481.7295953681,4196717.7935274187,752.269470214844
619483.0236561320,4196629.0270490469,763.6611328125
619484.3176935274,4196540.2605820922,759.584655761719
619485.6117075542,4196451.4941265555,722.296936035156
619486.9056982122,4196362.7276824359,696.935180664062
619488.1996655012,4196273.9612497343,666.7529296875
619489.4936094208,4196185.1948284507,652.385620117188
619490.7875299708,4196096.4284185823,663.159118652344
619492.0814271510,4196007.6620201329,698.585266113281
619493.3753009612,4195918.8956331015,751.734313964844
619494.6691514010,4195830.1292574853,758.052490234375
619495.9629784704,4195741.3628932871,729.012512207031
619497.2567821688,4195652.5965405060,701.418334960938
619498.5505624964,4195563.8301991420,671.98291015625
619499.8443194524,4195475.0638691923,658.271484375
619501.1380530370,4195386.2975506634,639.171142578125
619502.4317632500,4195297.5312435487,624.995910644531
619503.7254500908,4195208.7649478503,609.906005859375
619505.0191135594,4195119.9986635689,606.121948242188
619506.3127536556,4195031.2323907046,602.420837402344
619507.6063703788,4194942.4661292555,600.953186035156
619508.8999637292,4194853.6998792225,602.190673828125
619510.1935337062,4194764.9336406067,602.55029296875
619511.4870803098,4194676.1674134061,597.432067871094
619537.8133654598,4197695.2511992715,714.780334472656
619539.1084454692,4197606.4845880326,714.861877441406
619540.4035020990,4197517.7179882098,709.693481445312
619541.6985353490,4197428.9513998069,697.011047363281
619542.9935452194,4197340.1848228201,679.903930664062
619544.2885317096,4197251.4182572514,652.771240234375
619545.5834948192,4197162.6517031007,634.145874023438
619546.8784345484,4197073.8851603661,628.957397460938
619548.1733508968,4196985.1186290495,657.266418457031
619549.4682438640,4196896.3521091510,700.32763671875
619550.7631134498,4196807.5856006686,725.15087890625
619552.0579596538,4196718.8191036042,739.400634765625
619553.3527824762,4196630.0526179569,733.367797851562
619554.6475819167,4196541.2861437276,720.913452148438
619555.9423579744,4196452.5196809135,699.255249023438
619557.2371106498,4196363.7532295156,675.314514160156
619558.5318399422,4196274.9867895367,652.839477539062
619559.8265458518,4196186.2203609729,648.405700683594
619561.1212283778,4196097.4539438263,677.181213378906
619562.4158875204,4196008.6875380939,729.56396484375
619563.7105232792,4195919.9211437823,755.477172851562
619565.0051356538,4195831.1547608823,737.084289550781
619566.2997246442,4195742.3883894021,706.37890625
619567.5942902500,4195653.6220293362,680.889770507812
619568.8888324712,4195564.8556806874,666.776977539062
619570.1833513072,4195476.0893434528,656.962463378906
619571.4778467579,4195387.3230176372,644.945007324219
619572.7723188230,4195298.5567032360,626.390686035156
619574.0667675026,4195209.7904002508,611.366638183594
619575.3611927960,4195121.0241086790,603.658569335938
619576.6555947030,4195032.2578285243,598.234436035156
619577.9499732236,4194943.4915597858,596.426635742188
619579.2443283576,4194854.7253024625,595.313537597656
619580.5386601046,4194765.9590565544,595.939636230469
619581.8329684642,4194677.1928220605,592.276000976562
619608.1333519514,4197696.2774592536,713.114135742188
619609.4291941710,4197607.5108407438,712.451171875
619610.7250129976,4197518.7442336483,698.150329589844
619612.0208084309,4197429.9776379727,690.191528320312
619613.3165804704,4197341.2110537142,683.370666503906
619614.6123291160,4197252.4444808709,662.667297363281
619615.9080543676,4197163.6779194446,630.683288574219
619617.2037562248,4197074.9113694355,622.763916015625
619618.4994346874,4196986.1448308434,654.354797363281
619619.7950897552,4196897.3783036675,686.14892578125
619621.0907214278,4196808.6117879078,715.382507324219
619622.3863297050,4196719.8452835642,718.697021484375
619623.6819145866,4196631.0787906367,706.074951171875
619624.9774760724,4196542.3123091282,682.459167480469
619626.2730141622,4196453.5458390322,672.1533203125
619627.5685288556,4196364.7793803541,653.900756835938
619628.8640201524,4196276.0129330913,640.050109863281
619630.1594880522,4196187.2464972446,651.40771484375
619631.4549325552,4196098.4800728131,703.811157226562
619632.7503536608,4196009.7136597959,743.029907226562
619634.0457513687,4195920.9472581977,746.102233886719
619635.3411256790,4195832.1808680119,710.162902832031
619636.6364765912,4195743.4144892441,678.753051757812
619637.9318041052,4195654.6481218906,668.016418457031
619639.2271082205,4195565.8817659533,648.567932128906
619640.5223889370,4195477.1154214283,640.048095703125
619641.8176462544,4195388.3490883205,626.931640625
619643.1128801728,4195299.5827666288,622.283325195312
619644.4080906914,4195210.8164563505,603.953857421875
619645.7032778104,4195122.0501574865,599.564208984375
619646.9984415292,4195033.2838700386,592.8193359375
619648.2935818478,4194944.5175940050,593.33251953125
619649.5886987660,4194855.7513293847,588.645751953125
619650.8837922836,4194766.9850761807,586.849304199219
619652.1788624000,4194678.2188343909,588.36669921875
619678.4533442040,4197697.3043230549,708.123901367188
619679.7499486350,4197608.5376972686,703.439392089844
619681.0465296590,4197519.7710828986,684.780334472656
619682.3430872760,4197431.0044799475,679.080261230469
619683.6396214854,4197342.2378884116,686.76220703125
619684.9361322874,4197253.4713082900,660.387817382812
619686.2326196814,4197164.7047395846,633.309387207031
619687.5290836674,4197075.9381822962,618.598571777344
619688.8255242448,4196987.1716364231,637.656127929688
619690.1219414138,4196898.4051019661,675.311157226562
619691.4183351737,4196809.6385789244,694.720092773438
619692.7147055248,4196720.8720672978,691.393249511719
619694.0110524666,4196632.1055670865,678.123168945312
619695.3073759986,4196543.3390782923,649.713500976562
619696.6036761206,4196454.5726009123,642.987426757812
619697.8999528328,4196365.8061349476,631.995239257812
619699.1962061346,4196277.0396803971,635.759521484375
619700.4924360258,4196188.2732372629,683.252136230469
619701.7886425062,4196099.5068055429,721.957275390625
619703.0848255756,4196010.7403852381,752.889282226562
619704.3809852336,4195921.9739763495,730.178100585938
619705.6771214800,4195833.2075788733,682.336181640625
619706.9732343146,4195744.4411928132,672.059509277344
619708.2693237372,4195655.6748181665,659.801818847656
619709.5653897476,4195566.9084549351,644.227172851562
619710.8614323452,4195478.1421031170,622.259460449219
619712.1574515302,4195389.3757627159,614.292419433594
619713.4534473022,4195300.6094337273,606.50439453125
619714.7494196610,4195211.8431161521,599.268676757812
619716.0453686060,4195123.0768099902,593.5146484375
619717.3412941374,4195034.3105152445,591.138427734375
619718.6371962548,4194945.5442319121,589.693481445312
619719.9330749580,4194856.7779599922,586.321350097656
619721.2289302466,4194768.0116994875,586.458740234375
619722.5247621204,4194679.2454503961,591.6689453125
619748.7733422210,4197698.3317906763,700.23779296875
619750.0707088640,4197609.5651576128,693.122253417969
619751.3680520862,4197520.7985359626,672.921752929688
619752.6653718874,4197432.0319257304,667.060302734375
619753.9626682678,4197343.2653269116,681.009460449219
619755.2599412266,4197254.4987395089,668.799377441406
619756.5571907638,4197165.7321635196,638.474609375
619757.8544168792,4197076.9655989483,618.767395019531
619759.1516195724,4196988.1990457894,619.586303710938
619760.4487988432,4196899.4325040476,654.83544921875
619761.7459546914,4196810.6659737192,669.861328125
619763.0430871168,4196721.8994548051,678.209655761719
619764.3401961190,4196633.1329473061,660.36083984375
619765.6372816982,4196544.3664512234,640.017822265625
619766.9343438534,4196455.5999665530,625.950988769531
619768.2313825850,4196366.8334932989,625.960815429688
619769.5283978926,4196278.0670314580,641.17724609375
619770.8253897756,4196189.3005810315,706.791137695312
619772.1223582342,4196100.5341420183,740.419250488281
619773.4193032680,4196011.7677144194,749.721374511719
619774.7162248766,4195923.0012982357,712.70166015625
619776.0131230600,4195834.2348934645,670.556274414062
619777.3099978180,4195745.4685001085,664.210205078125
619778.6068491498,4195656.7021181658,654.145263671875
619779.9036770558,4195567.9357476374,639.766662597656
619781.2004815356,4195479.1693885196,614.418884277344
619782.4972625888,4195390.4030408189,603.717651367188
619783.7940202150,4195301.6367045306,595.620483398438
619785.0907544144,4195212.8703796547,593.762023925781
619786.3874651866,4195124.1040661922,589.341674804688
619787.6841525312,4195035.3377641439,589.028991699219
619788.9808164478,4194946.5714735081,586.027160644531
619790.2774569368,4194857.8051942848,584.448791503906
619791.5740739972,4194769.0389264757,586.639892578125
619792.8706676292,4194680.2726700772,595.711669921875
619819.0933460060,4197699.3598621227,693.656799316406
619820.3914748617,4197610.5932217743,683.416320800781
619821.6895802825,4197521.8265928403,657.085510253906
619822.9876622690,4197433.0599753233,656.585693359375
619824.2857208208,4197344.2933692178,675.723388671875
619825.5837559372,4197255.5267745284,675.579040527344
619826.8817676182,4197166.7601912534,647.243347167969
619828.1797558636,4197077.9936193917,621.533935546875
619829.4777206732,4196989.2270589443,609.438110351562
619830.7756620469,4196900.4605099130,624.084167480469
619832.0735799838,4196811.6939722933,640.799194335938
619833.3714744844,4196722.9274460888,654.477478027344
619834.6693455480,4196634.1609312966,634.146423339844
619835.9671931746,4196545.3944279207,624.726623535156
619837.2650173641,4196456.6279359572,615.820129394531
619838.5628181156,4196367.8614554079,623.420166015625
619839.8605954294,4196279.0949862711,672.670043945312
619841.1583493052,4196190.3285285477,721.550109863281
619842.4560797426,4196101.5620822385,756.409057617188
619843.7537867416,4196012.7956473408,744.842529296875
619845.0514703016,4195924.0292238602,686.613952636719
619846.3491304226,4195835.2628117893,664.833923339844
619847.6467671044,4195746.4964111317,653.703735351562
619848.9443803466,4195657.7300218884,647.12548828125
619850.2419701488,4195568.9636440575,620.4423828125
619851.5395365112,4195480.1972776391,607.322937011719
619852.8370794331,4195391.4309226340,593.066467285156
619854.1345989148,4195302.6645790413,587.807495117188
619855.4320949554,4195213.8982468611,585.560363769531
619856.7295675550,4195125.1319260914,585.592956542969
619858.0270167134,4195036.3656167360,586.082763671875
619859.3244424304,4194947.5993187940,583.12158203125
619860.6218447055,4194858.8330322616,581.983459472656
619861.9192235386,4194770.0667571435,589.9697265625
619863.2165789296,4194681.3004934359,602.024353027344
619889.4133555623,4197700.3885373902,682.694274902344
619890.7122466310,4197611.6218897551,663.582336425781
619892.0111142518,4197522.8552535325,649.840881347656
619893.3099584240,4197434.0886287251,646.84912109375
619894.6087791476,4197345.3220153293,668.144287109375
619895.9075764224,4197256.5554133495,680.758117675781
619897.2063502480,4197167.7888227813,664.276123046875
619898.5051006244,4197079.0222436283,630.605529785156
619899.8038275510,4196990.2556758877,611.697814941406
619901.1025310277,4196901.4891195623,605.210021972656
619902.4012110544,4196812.7225746475,621.413513183594
619903.6998676308,4196723.9560411470,626.499633789062
619904.9985007566,4196635.1895190589,616.095031738281
619906.2971104316,4196546.4230083860,612.486328125
619907.5956966555,4196457.6565091247,611.730590820312
619908.8942594278,4196368.8900212748,640.087036132812
619910.1927987488,4196280.1235448401,694.812927246094
619911.4913146180,4196191.3570798151,743.781311035156
619912.7898070350,4196102.5906262053,754.737121582031
619914.0882759996,4196013.8241840051,721.766540527344
619915.3867215118,4195925.0577532211,677.56640625
619916.6851435710,4195836.2913338458,654.344360351562
619917.9835421774,4195747.5249258839,644.734558105469
619919.2819173303,4195658.7585293353,630.19384765625
619920.5802690298,4195569.9921441991,611.045349121094
619921.8785972754,4195481.2257704725,594.590759277344
619923.1769020670,4195392.4594081594,586.1572265625
619924.4751834044,4195303.6930572595,581.846984863281
619925.7734412870,4195214.9267177684,580.11181640625
619927.0716757150,4195126.1603896907,581.864318847656
619928.3698866882,4195037.3940730235,580.056945800781
619929.6680742058,4194948.6277677696,580.414123535156
619930.9662382680,4194859.8614739245,581.272094726562
619932.2643788744,4194771.0951914927,593.763671875
619933.5624960250,4194682.3289204715,598.201416015625
619959.7333708932,4197701.4178164806,662.695068359375
619961.0330241758,4197612.6511615533,646.714538574219
619962.3326539968,4197523.8845180385,632.798767089844
619963.6322603556,4197435.1178859379,632.88134765625
619964.9318432520,4197346.3512652479,664.989440917969
619966.2314026857,4197257.5846559722,683.816162109375
619967.5309386568,4197168.8180581080,675.560852050781
619968.8304511646,4197080.0514716581,653.018798828125
619970.1299402090,4196991.2848966205,620.425231933594
619971.4294057898,4196902.5183329955,609.35009765625
619972.7288479068,4196813.7517807819,595.3798828125
619974.0282665596,4196724.9852399817,606.202026367188
619975.3276617482,4196636.2187105929,605.752319335938
619976.6270334722,4196547.4521926176,603.425720214844
619977.9263817312,4196458.6856860537,619.591857910156
619979.2257065254,4196369.9191909013,661.058654785156
619980.5250078540,4196281.1527071623,724.747375488281
619981.8242857170,4196192.3862348329,747.585632324219
619983.1235401144,4196103.6197739169,741.339660644531
619984.4227710456,4196014.8533244096,702.391967773438
619985.7219785106,4195926.0868863184,662.044128417969
619987.0211625090,4195837.3204596359,646.021545410156
619988.3203230406,4195748.5540443659,633.229675292969
619989.6194601048,4195659.7876405083,624.640441894531
619990.9185737022,4195571.0212480612,605.159240722656
619992.2176638318,4195482.2548670219,591.237976074219
619993.5167304936,4195393.4884973988,579.91943359375
619994.8157736874,4195304.7221391834,576.340515136719
619996.1147934130,4195215.9557923805,573.589599609375
619997.4137896700,4195127.1894569872,576.092895507812
619998.7127624582,4195038.4231330063,576.8232421875
620000.0117117774,4194949.6568204351,579.513244628906
620001.3106376274,4194860.8905192735,584.280822753906
620002.6095400078,4194772.1242295243,590.857543945312
620003.9084189186,4194683.3579511838,589.263610839844
620030.0533920020,4197702.4476993959,639.431579589844
620031.3538074994,4197613.6810371708,631.538391113281
620032.6541995214,4197524.9143863581,622.583312988281
620033.9545680674,4197436.1477469606,628.683776855469
620035.2549131372,4197347.3811189719,652.445068359375
620036.5552347308,4197258.6145023974,681.982421875
620037.8555328476,4197169.8478972334,676.093566894531
620039.1558074878,4197081.0813034819,657.594360351562
620040.4560586506,4196992.3147211429,637.643981933594
620041.7562863362,4196903.5481502144,613.095397949219
620043.0564905440,4196814.7815906974,597.898498535156
620044.3566712742,4196726.0150425937,595.649536132812
620045.6568285262,4196637.2485058997,599.96923828125
620046.9569623000,4196548.4819806190,609.773803710938
620048.2570725948,4196459.7154667471,638.5712890625
620049.5571594113,4196370.9489642885,709.150512695312
620050.8572227485,4196282.1824732395,736.882080078125
620052.1572626062,4196193.4159936029,745.485107421875
620053.4572789846,4196104.6495253751,725.096435546875
620054.7572718828,4196015.8830685597,669.896484375
620056.0572413014,4195927.1166231558,652.469421386719
620057.3571872395,4195838.3501891615,637.454223632812
620058.6571096970,4195749.5837665768,629.300415039062
620059.9570086736,4195660.8173554055,617.582641601562
620061.2568841694,4195572.0509556429,603.434143066406
620062.5567361836,4195483.2845672900,586.250122070312
620063.8565647164,4195394.5181903485,579.289306640625
620065.1563697676,4195305.7518248186,570.694030761719
620066.4561513365,4195216.9854706973,570.704650878906
620067.7559094232,4195128.2191279838,573.661926269531
620069.0556440274,4195039.4527966836,577.2099609375
620070.3553551490,4194950.6864767922,582.289428710938
620071.6550427874,4194861.9201683104,584.171691894531
620072.9547069424,4194773.1538712382,588.418640136719
620074.2543476140,4194684.3875855757,589.664672851562
620100.3734188922,4197703.4781861333,621.959777832031
620101.6745966052,4197614.7115166103,618.192199707031
620102.9757508286,4197525.9448584951,613.527221679688
620104.2768815625,4197437.1782117961,619.749877929688
620105.5779888066,4197348.4115765048,645.545471191406
620106.8790725606,4197259.6449526260,669.531494140625
620108.1801328240,4197170.8783401567,664.682800292969
620109.4811695970,4197082.1117391000,655.832824707031
620110.7821828790,4196993.3451494547,631.993713378906
620112.0831726702,4196904.5785712199,614.367492675781
620113.3841389698,4196815.8120043939,594.2412109375
620114.6850817777,4196727.0454489822,593.09716796875
620115.9860010940,4196638.2789049791,598.118896484375
620117.2868969180,4196549.5123723876,618.309204101562
620118.5877692498,4196460.7458512047,679.685913085938
620119.8886180890,4196371.9793414343,714.279602050781
620121.1894434354,4196283.2128430735,745.009338378906
620122.4902452886,4196194.4463561233,735.802429199219
620123.7910236486,4196105.6798805818,693.200500488281
620125.0917785150,4196016.9134164508,657.356811523438
620126.3925098876,4195928.1469637314,642.226928710938
620127.6932177660,4195839.3805224197,634.76220703125
620128.9939021502,4195750.6140925186,622.747436523438
620130.2945630398,4195661.8476740280,609.743530273438
620131.5952004346,4195573.0812669471,591.144409179688
620132.8958143344,4195484.3148712749,583.028991699219
620134.1964047388,4195395.5484870132,574.35546875
620135.4969716478,4195306.7821141612,568.117980957031
620136.7975150610,4195218.0157527169,571.205932617188
620138.0980349781,4195129.2494026823,577.609130859375
620139.3985313990,4195040.4830640564,585.900634765625
620140.6990043235,4194951.7167368419,590.000305175781
620141.9994537510,4194862.9504210334,586.727783203125
620143.2998796814,4194774.1841166355,589.303649902344
620144.6002821148,4194685.4178236462,591.533447265625
620170.6934515672,4197704.5092766965,614.269409179688
620171.9953914962,4197615.7425998682,609.227416992188
620173.2973079222,4197526.9759344477,604.694763183594
620174.5992008446,4197438.2092804406,610.89013671875
620175.9010702636,4197349.4426378440,624.497802734375
620177.2029161786,4197260.6760066571,646.655456542969
620178.5047385896,4197171.9093868788,642.452575683594
620179.8065374960,4197083.1427785140,635.029541015625
620181.1083128982,4196994.3761815568,618.772888183594
620182.4100647952,4196905.6095960112,602.234497070312
620183.7117931872,4196816.8430218743,591.991943359375
620185.0134980738,4196728.0764591480,590.952758789062
620186.3151794550,4196639.3099078303,606.854736328125
620187.6168373300,4196550.5433679260,659.074401855469
620188.9184716992,4196461.7768394276,704.876831054688
620190.2200825620,4196373.0103223417,742.336242675781
620191.5216699182,4196284.2438166626,744.798278808594
620192.8232337676,4196195.4773223959,713.87939453125
620194.1247741100,4196106.7108395360,672.350708007812
620195.4262909450,4196017.9443680858,643.23095703125
620196.7277842724,4195929.1779080462,635.240295410156
620198.0292540920,4195840.4114594134,628.801696777344
620199.3307004035,4195751.6450221920,617.264892578125
620200.6321232067,4195662.8785963785,600.535766601562
620201.9335225016,4195574.1121819736,588.06982421875
620203.2348982875,4195485.3457789766,579.352661132812
620204.5362505644,4195396.5793873910,572.892639160156
620205.8375793318,4195307.8130072122,568.678527832031
620207.1388845898,4195219.0466384422,574.769775390625
620208.4401663382,4195130.2802810799,594.0322265625
620209.7414245764,4195041.5139351264,606.465515136719
620211.0426593042,4194952.7476005824,617.644409179688
620212.3438705216,4194863.9812774453,602.111999511719
620213.6450582284,4194775.2149657160,597.977233886719
620214.9462224240,4194686.4486653954,599.295288085938
620241.0134900304,4197705.5409710864,604.284973144531
620242.3161921764,4197616.7742869481,598.467224121094
620243.6188708054,4197528.0076142196,600.567993164062
620244.9215259170,4197439.2409528997,598.761047363281
620246.2241575116,4197350.4743029913,610.05078125
620247.5267655884,4197261.7076644916,619.996215820312
620248.8293501474,4197172.9410374016,623.826171875
620250.1319111882,4197084.1744217211,616.524291992188
620251.4344487108,4196995.4078174513,607.304016113281
620252.7369627148,4196906.6412245883,593.819885253906
620254.0394531998,4196817.8746431367,590.898193359375
620255.3419201658,4196729.1080730930,594.646179199219
620256.6443636124,4196640.3415144589,628.067016601562
620257.9467835394,4196551.5749672344,691.795043945312
620259.2491799466,4196462.8084314177,729.641418457031
620260.5515528336,4196374.0419070097,749.820678710938
620261.8539022006,4196285.2753940113,742.73095703125
620263.1562280466,4196196.5088924197,692.542358398438
620264.4585303720,4196107.7424022388,652.035339355469
620265.7608091764,4196018.9759234637,631.2177734375
620267.0630644594,4195930.2094561020,626.649963378906
620268.3652962210,4195841.4430001434,620.566650390625
620269.6675044604,4195752.6765555944,610.507019042969
620270.9696891780,4195663.9101224551,596.584167480469
620272.2718503734,4195575.1437007235,585.927673339844
620273.5739880460,4195486.3772903979,577.061340332031
620274.8761021961,4195397.6108914819,570.797607421875
620276.1781928228,4195308.8445039736,568.582153320312
620277.4802599264,4195220.0781278731,579.063293457031
620278.7823035066,4195131.3117631795,600.72119140625
620280.0843235628,4195042.5454098945,623.904479980469
620281.3863200950,4194953.7790680174,636.759521484375
620282.6882931030,4194865.0127375443,623.558654785156
620283.9902425866,4194776.2464184817,605.76708984375
620285.2921685452,4194687.4801108250,608.546081542969
620311.3335342852,4197706.5732693002,594.171875
620312.6369986486,4197617.8065778492,591.947631835938
620313.9404394812,4197529.0398978051,596.523681640625
620315.2438567830,4197440.2732291725,594.067504882812
620316.5472505538,4197351.5065719476,598.610412597656
620317.8506207932,4197262.7399261324,604.103149414062
620319.1539675010,4197173.9732917249,608.355834960938
620320.4572906768,4197085.2066687262,604.925476074219
620321.7605903206,4196996.4400571361,594.219177246094
620323.0638664321,4196907.6734569548,587.936584472656
620324.3671190110,4196818.9068681812,592.088195800781
620325.6703480568,4196730.1402908172,613.651000976562
620326.9735535698,4196641.3737248611,670.239013671875
620328.2767355492,4196552.6071703127,721.023498535156
620329.5798939954,4196463.8406271720,755.615051269531
620330.8830289074,4196375.0740954401,757.285583496094
620332.1861402856,4196286.3075751159,726.187683105469
620333.4892281294,4196197.5410661995,671.268493652344
620334.7922924384,4196108.7745686909,636.32763671875
620336.0953332128,4196020.0080825882,626.29931640625
620337.3983504520,4195931.2416078961,620.034973144531
620338.7013441561,4195842.4751446089,611.18310546875
620340.0043143244,4195753.7086927313,599.59716796875
620341.3072609570,4195664.9422522588,591.793395996094
620342.6101840534,4195576.1758231958,579.124694824219
620343.9130836139,4195487.4094055379,574.010925292969
620345.2159596374,4195398.6429992896,566.817749023438
620346.5188121244,4195309.8766044462,572.184936523438
620347.8216410741,4195221.1102210106,584.078918457031
620349.1244464868,4195132.3438489800,600.401611328125
620350.4272283618,4195043.5774883591,631.268249511719
620351.7299866992,4194954.8111391440,646.0048828125
620353.0327214984,4194866.0448013349,629.629455566406
620354.3354327594,4194777.2784749307,616.526794433594
620355.6381204816,4194688.5121599352,621.042297363281
620381.6535843348,4197707.6061713407,584.236450195312
620382.9578109164,4197618.8394725733,585.63623046875
620384.2620139536,4197530.0727852099,587.255615234375
620385.5661934462,4197441.3061092589,590.918518066406
620386.8703493938,4197352.5394447129,591.133850097656
620388.1744817964,4197263.7727915766,597.778869628906
620389.4785906536,4197175.0061498471,599.53564453125
620390.7826759652,4197086.2395195272,595.055908203125
620392.0867377310,4196997.4729006132,588.004150390625
620393.3907759506,4196908.7062931089,586.883422851562
620394.6947906240,4196819.9396970104,605.449401855469
620395.9987817508,4196731.1731123198,667.528381347656
620397.3027493306,4196642.4065390369,704.834106445312
620398.6066933634,4196553.6399771627,755.789794921875
620399.9106138488,4196464.8734266935,767.047790527344
620401.2145107866,4196376.1068876320,752.534729003906
620402.5183841768,4196287.3403599784,715.627319335938
620403.8222340186,4196198.5738437325,647.706298828125
620405.1260603124,4196109.8073388916,632.132751464844
620406.4298630574,4196021.0408454575,620.678405761719
620407.7336422536,4195932.2743634321,612.107360839844
620409.0373979008,4195843.5078928117,597.167175292969
620410.3411299986,4195754.7414335981,592.795227050781
620411.6448385470,4195665.9749857923,582.7041015625
620412.9485235454,4195577.2085493924,577.299743652344
620414.2521849938,4195488.4421243975,570.964477539062
620415.5558228922,4195399.6757108113,566.272827148438
620416.8594372396,4195310.9093086300,572.582397460938
620418.1630280366,4195222.1429178547,583.230285644531
620419.4665952824,4195133.3765384853,599.591064453125
620420.7701389767,4195044.6101705218,621.922119140625
620422.0736591198,4194955.8438139651,637.71630859375
620423.3771557109,4194867.0774688125,635.177368164062
620424.6806287500,4194778.3111350676,629.432739257812
620425.9840782370,4194689.5448127259,636.248657226562
620451.9736401828,4197708.6396772098,578.290588378906
620453.2786289832,4197619.8729711194,578.740783691406
620454.5835942256,4197531.1062764339,580.397094726562
620455.8885359096,4197442.3395931600,586.12548828125
620457.1934540350,4197353.5729212882,586.43896484375
620458.4983486014,4197264.8062608270,589.190063476562
620459.8032196088,4197176.0396117717,589.779113769531
620461.1080670570,4197087.2729741251,590.449768066406
