,UTM_X,UTM_Y,latitude,longitude,elevation
12982,619270.84,4196485.29,37.908090707525744,-1.6432438281458803,783.251
12983,619270.84,4196499.945,37.908222756516906,-1.6432414029180773,788.981
12984,619270.84,4196514.6,37.90835480550498,-1.6432389776743972,788.981
12985,619270.84,4196529.255,37.908486854489944,-1.6432365524148906,798.7578
12986,619270.84,4196543.91,37.908618903471805,-1.643234127139532,798.7578
12987,619270.84,4196558.565,37.90875095245057,-1.6432317018483218,807.08356
12988,619270.84,4196573.22,37.90888300142622,-1.643229276541285,807.08356
12989,619270.84,4196587.875,37.90901505039876,-1.643226851218371,814.02795
12990,619270.84,4196602.53,37.90914709936821,-1.6432244258796302,818.69904
12991,619270.84,4196617.185,37.90927914833455,-1.643222000525038,818.69904
12992,619270.84,4196631.84,37.90941119729781,-1.6432195751545935,821.7445
12993,619270.84,4196646.495,37.90954324625794,-1.6432171497682972,821.7445
12994,619270.84,4196661.15,37.90967529521499,-1.6432147243661746,812.42175
12995,619270.84,4196675.805,37.90980734416892,-1.6432122989481746,809.3671
12996,619270.84,4196690.46,37.909939393119764,-1.643209873514348,809.3671
12997,619270.84,4196705.115,37.9100714420675,-1.64320744806467,803.52405
12998,619270.84,4196719.77,37.910203491012126,-1.6432050225991397,803.52405
12999,619270.84,4196734.425,37.91033553995365,-1.6432025971177575,793.952
13000,619270.84,4196749.08,37.91046758889208,-1.643200171620549,793.952
13001,619270.84,4196763.735,37.91059963782741,-1.6431977461074632,781.82697
13002,619270.84,4196778.39,37.91073168675963,-1.643195320578551,768.03174
13003,619270.84,4196793.045,37.91086373568874,-1.6431928950337868,768.03174
13004,619270.84,4196807.7,37.91099578461476,-1.6431904694731452,755.4685
13005,619270.84,4196822.355,37.911127833537684,-1.6431880438966773,755.4685
13006,619270.84,4196837.01,37.911259882457486,-1.643185618304383,724.0321
13007,619270.84,4196851.665,37.91139193137418,-1.6431831926962113,724.0321
13008,619270.84,4196866.32,37.91152398028781,-1.6431807670721876,709.09296
13009,619270.84,4196880.975,37.911656029198305,-1.6431783414323375,696.75195
13010,619270.84,4196895.63,37.911788078105715,-1.6431759157766102,696.75195
13011,619270.84,4196910.285,37.911920127010006,-1.6431734901050563,686.059
13012,619270.84,4196924.94,37.912052175911214,-1.6431710644176507,686.059
13013,619270.84,4196939.595,37.91218422480929,-1.6431686387143676,677.1012
13014,619270.84,4196954.25,37.91231627370429,-1.6431662129952582,677.1012
13015,619270.84,4196968.905,37.912448322596184,-1.6431637872602969,669.5842
13016,619270.84,4196983.56,37.91258037148496,-1.6431613615094836,663.50476
13017,619270.84,4196998.215,37.912712420370646,-1.643158935742844,658.9511
13018,619270.84,4197012.87,37.91284446925324,-1.643156509960327,653.1473
13019,619270.84,4197027.525,37.912976518132716,-1.643154084161958,653.1473
13020,619270.84,4197042.18,37.91310856700909,-1.6431516583477372,647.43774
13021,619270.84,4197056.835,37.91324061588236,-1.64314923251769,642.38544
13022,619270.84,4197071.49,37.91337266475254,-1.6431468066717654,642.38544
13023,619270.84,4197086.145,37.9135047136196,-1.6431443808100146,637.9452
13024,619270.84,4197100.8,37.91363676248357,-1.6431419549323862,637.9452
13025,619270.84,4197115.455,37.91376881134443,-1.6431395290389315,634.6667
13026,619270.84,4197130.11,37.913900860202205,-1.6431371031295994,634.6667
13027,619270.84,4197144.765,37.91403290905685,-1.6431346772044408,632.3259
13028,619270.84,4197159.42,37.91416495790841,-1.643132251263405,629.29474
13029,619270.84,4197174.075,37.91429700675687,-1.6431298253065427,629.29474
13030,619270.84,4197188.73,37.91442905560223,-1.6431273993338285,631.5345
13031,619270.84,4197203.385,37.91456110444446,-1.643124973345237,631.5345
13032,619270.84,4197218.04,37.914693153283615,-1.643122547340819,634.7839
13033,619270.84,4197232.695,37.91482520211966,-1.6431201213205493,634.7839
13034,619270.84,4197247.35,37.91495725095259,-1.643117695284402,637.0886
13035,619270.84,4197262.005,37.91508929978243,-1.6431152692324285,639.5677
13036,619270.84,4197276.66,37.91522134860917,-1.6431128431645776,639.5677
13037,619270.84,4197291.315,37.915353397432824,-1.6431104170809,642.2411
13038,619270.84,4197305.97,37.915485446253335,-1.643107990981371,642.2411
13039,619270.84,4197320.625,37.91561749507078,-1.6431055648659645,644.5921
13040,619270.84,4197335.28,37.9157495438851,-1.6431031387347315,645.4409
13041,619270.84,4197349.935,37.915881592696316,-1.643100712587621,649.70416
13042,619270.84,4197364.59,37.916013641504435,-1.6430982864246841,654.2608
13043,619270.84,4197379.245,37.916145690309456,-1.64309586024587,654.2608
13044,619270.84,4197393.9,37.916277739111365,-1.643093434051204,659.0613
13045,619270.84,4197408.555,37.916409787910176,-1.6430910078407117,659.0613
13046,619270.84,4197423.21,37.916541836705896,-1.643088581614342,664.1174
13047,619270.84,4197437.865,37.916673885498504,-1.6430861553721203,664.1174
13048,619270.84,4197452.52,37.91680593428799,-1.6430837291140468,668.9415
13049,619270.84,4197467.175,37.91693798307442,-1.6430813028401212,674.6008
13050,619270.84,4197481.83,37.9170700318577,-1.643078876550344,674.6008
13051,619270.84,4197496.485,37.917202080637914,-1.6430764502447148,681.16724
13052,619270.84,4197511.14,37.91733412941498,-1.6430740239232338,681.16724
13053,619270.84,4197525.795,37.917466178189,-1.6430715975859007,687.6209
13054,619270.84,4197540.45,37.917598226959875,-1.6430691712326904,694.967
13055,619270.84,4197555.105,37.91773027572767,-1.6430667448636538,694.967
13056,619270.84,4197569.76,37.91786232449234,-1.6430643184787397,702.9552
13057,619270.84,4197584.415,37.917994373253926,-1.6430618920779991,702.9552
13058,619270.84,4197599.07,37.91812642201241,-1.6430594656613813,710.8806
13059,619270.84,4197613.725,37.918258470767775,-1.6430570392289117,710.8806
13060,619270.84,4197628.38,37.91839051952005,-1.64305461278059,716.71844
13061,619270.84,4197643.035,37.918522568269225,-1.6430521863164165,720.1111
13062,619270.84,4197657.69,37.918654617015285,-1.6430497598363911,720.1111
13063,619270.84,4197672.345,37.918786665758255,-1.6430473333404885,720.80035
13064,619270.84,4197687.0,37.91891871449811,-1.6430449068287594,720.80035
13065,619286.275,4194756.0,37.89250688199426,-1.643354396441719,612.30414
13066,619286.275,4194770.655,37.89263893134192,-1.6433519727697163,613.3653
13067,619286.275,4194785.31,37.89277098068646,-1.6433495490818872,613.3653
13068,619286.275,4194799.965,37.892903030027924,-1.6433471253782062,613.86725
13069,619286.275,4194814.62,37.893035079366264,-1.6433447016586986,613.86725
13070,619286.275,4194829.275,37.89316712870152,-1.6433422779233648,613.4612
13071,619286.275,4194843.93,37.89329917803366,-1.643339854172179,613.4612
13072,619286.275,4194858.585,37.89343122736271,-1.6433374304051414,612.6896
13073,619286.275,4194873.24,37.89356327668865,-1.6433350066223027,611.9149
13074,619286.275,4194887.895,37.89369532601149,-1.643332582823612,611.9149
13075,619286.275,4194902.55,37.89382737533122,-1.6433301590090696,609.6508
13076,619286.275,4194917.205,37.89395942464786,-1.6433277351787263,609.6508
13077,619286.275,4194931.86,37.89409147396138,-1.6433253113325055,608.48206
13078,619286.275,4194946.515,37.89422352327183,-1.6433228874704837,608.48206
13079,619286.275,4194961.17,37.89435557257916,-1.6433204635926102,608.6025
13080,619286.275,4194975.825,37.89448762188339,-1.6433180396988847,609.5376
13081,619286.275,4194990.48,37.89461967118452,-1.643315615789358,609.5376
13082,619286.275,4195005.135,37.89475172048254,-1.6433131918639543,610.307
13083,619286.275,4195019.79,37.89488376977745,-1.6433107679227494,610.307
13084,619286.275,4195034.445,37.89501581906928,-1.6433083439656926,611.3614
13085,619286.275,4195049.1,37.895147868358,-1.643305919992784,611.3614
13086,619286.275,4195063.755,37.89527991764361,-1.643303496004049,611.7466
13087,619286.275,4195078.41,37.895411966926126,-1.6433010719994874,612.8377
13088,619286.275,4195093.065,37.895544016205555,-1.643298647979074,612.8377
13089,619286.275,4195107.72,37.895676065481865,-1.6432962239428088,614.0942
13090,619286.275,4195122.375,37.89580811475506,-1.6432937998907426,614.0942
13091,619286.275,4195137.03,37.89594016402516,-1.643291375822799,615.81116
13092,619286.275,4195151.685,37.89607221329217,-1.6432889517390543,617.1464
13093,619286.275,4195166.34,37.896204262556076,-1.6432865276394326,617.1464
13094,619286.275,4195180.995,37.89633631181688,-1.6432841035240096,618.6921
13095,619286.275,4195195.65,37.896468361074575,-1.6432816793927347,618.6921
13096,619286.275,4195210.305,37.89660041032918,-1.6432792552456081,620.30927
13097,619286.275,4195224.96,37.89673245958066,-1.643276831082655,618.146
13098,619286.275,4195239.615,37.89686450882908,-1.64327440690385,619.5232
13099,619286.275,4195254.27,37.89699655807436,-1.6432719827092186,620.8653
13100,619286.275,4195268.925,37.89712860731655,-1.6432695584987607,620.8653
13101,619286.275,4195283.58,37.89726065655562,-1.643267134272451,622.73145
13102,619286.275,4195298.235,37.89739270579163,-1.6432647100302893,622.73145
13103,619286.275,4195312.89,37.897524755024506,-1.6432622857723012,624.7213
13104,619286.275,4195327.545,37.897656804254275,-1.6432598614984613,624.7213
13105,619286.275,4195342.2,37.897788853480975,-1.643257437208795,627.07153
13106,619286.275,4195356.855,37.897920902704556,-1.6432550129032766,629.59406
13107,619286.275,4195371.51,37.89805295192502,-1.6432525885819318,629.59406
13108,619286.275,4195386.165,37.89818500114239,-1.6432501642447352,632.2962
13109,619286.275,4195400.82,37.89831705035666,-1.643247739891712,631.68304
13110,619286.275,4195415.475,37.898449099567834,-1.643245315522837,635.33405
13111,619286.275,4195430.13,37.89858114877589,-1.6432428911381358,635.33405
13112,619286.275,4195444.785,37.89871319798087,-1.6432404667375824,638.7173
13113,619286.275,4195459.44,37.89884524718273,-1.6432380423212027,641.63873
13114,619286.275,4195474.095,37.898977296381496,-1.643235617888971,641.63873
13115,619286.275,4195488.75,37.899109345577145,-1.6432331934408877,645.39014
13116,619286.275,4195503.405,37.89924139476972,-1.6432307689769778,645.39014
13117,619286.275,4195518.06,37.89937344395915,-1.643228344497216,650.1797
13118,619286.275,4195532.715,37.899505493145504,-1.6432259200016277,650.1797
13119,619286.275,4195547.37,37.89963754232876,-1.6432234954901876,656.31744
13120,619286.275,4195562.025,37.89976959150891,-1.6432210709628956,668.0325
13121,619286.275,4195576.68,37.899901640685954,-1.643218646419777,668.0325
13122,619286.275,4195591.335,37.900033689859896,-1.6432162218608322,678.0131
13123,619286.275,4195605.99,37.90016573903075,-1.64321379728601,678.0131
13124,619286.275,4195620.645,37.90029778819848,-1.6432113726953612,689.2418
13125,619286.275,4195635.3,37.90042983736311,-1.6432089480888863,699.79767
13126,619286.275,4195649.955,37.900561886524656,-1.6432065234665592,699.79767
13127,619286.275,4195664.61,37.90069393568309,-1.6432040988283803,709.56226
13128,619286.275,4195679.265,37.90082598483841,-1.6432016741743751,709.56226
13129,619286.275,4195693.92,37.90095803399065,-1.6431992495045178,718.7722
13130,619286.275,4195708.575,37.90109008313978,-1.6431968248188087,718.7722
13131,619286.275,4195723.23,37.901222132285795,-1.6431944001172731,726.5323
13132,619286.275,4195737.885,37.901354181428715,-1.6431919753998858,734.0069
13133,619286.275,4195752.54,37.901486230568544,-1.643189550666672,734.0069
13134,619286.275,4195767.195,37.90161827970527,-1.6431871259175808,735.63245
13135,619286.275,4195781.85,37.901750328838865,-1.6431847011526886,735.63245
13136,619286.275,4195796.505,37.9018823779694,-1.643182276371919,734.6973
13137,619286.275,4195811.16,37.90201442709681,-1.643179851575323,734.6973
13138,619286.275,4195825.815,37.90214647622112,-1.6431774267628754,731.3738
13139,619286.275,4195840.47,37.902278525342325,-1.6431750019346012,726.0525
13140,619286.275,4195855.125,37.90241057446043,-1.643172577090475,726.0525
13141,619286.275,4195869.78,37.902542623575435,-1.643170152230497,719.32495
13142,619286.275,4195884.435,37.90267467268734,-1.643167727354667,719.32495
13143,619286.275,4195899.09,37.902806721796125,-1.6431653024630106,713.1061
13144,619286.275,4195913.745,37.902938770901834,-1.6431628775555023,713.1061
13145,619286.275,4195928.4,37.90307082000442,-1.6431604526321677,704.4616
13146,619286.275,4195943.055,37.903202869103914,-1.6431580276929811,694.6176
13147,619286.275,4195957.71,37.9033349182003,-1.6431556027379426,694.6176
13148,619286.275,4195972.365,37.903466967293596,-1.6431531777670523,683.73145
13149,619286.275,4195987.02,37.90359901638378,-1.6431507527803355,683.73145
13150,619286.275,4196001.675,37.90373106547087,-1.6431483277777414,674.10693
13151,619286.275,4196016.33,37.903863114554845,-1.6431459027593462,674.10693
13152,619286.275,4196030.985,37.90399516363573,-1.643143477725074,666.71545
13153,619286.275,4196045.64,37.90412721271349,-1.643141052674975,661.9734
13154,619286.275,4196060.295,37.90425926178818,-1.6431386276090243,660.90894
13155,619286.275,4196074.95,37.90439131085975,-1.6431362025272216,660.13025
13156,619286.275,4196089.605,37.90452335992822,-1.6431337774295927,660.13025
13157,619286.275,4196104.26,37.90465540899359,-1.6431313523160862,660.4793
13158,619286.275,4196118.915,37.90478745805585,-1.6431289271867533,662.07806
13159,619286.275,4196133.57,37.90491950711501,-1.643126502041594,662.07806
13160,619286.275,4196148.225,37.905051556171074,-1.6431240768805573,666.52057
13161,619286.275,4196162.88,37.90518360522403,-1.6431216517036944,666.52057
13162,619286.275,4196177.535,37.9053156542739,-1.6431192265109793,672.3858
13163,619286.275,4196192.19,37.90544770332065,-1.6431168013024127,672.3858
13164,619286.275,4196206.845,37.9055797523643,-1.6431143760779938,679.4332
13165,619286.275,4196221.5,37.90571180140484,-1.6431119508377487,687.80927
13166,619286.275,4196236.155,37.90584385044229,-1.6431095255816517,686.62354
13167,619286.275,4196250.81,37.90597589947664,-1.6431071003097026,695.54376
13168,619286.275,4196265.465,37.906107948507874,-1.6431046750219018,695.54376
13169,619286.275,4196280.12,37.90623999753603,-1.6431022497182748,705.2133
13170,619286.275,4196294.775,37.90637204656106,-1.64309982439877,705.2133
13171,619286.275,4196309.43,37.906504095583,-1.643097399063439,714.64856
13172,619286.275,4196324.085,37.90663614460183,-1.6430949737122562,725.6201
13173,619286.275,4196338.74,37.906768193617566,-1.6430925483452214,725.6201
13174,619286.275,4196353.395,37.90690024263019,-1.6430901229623602,736.71533
13175,619286.275,4196368.05,37.90703229163971,-1.6430876975636217,736.71533
13176,619286.275,4196382.705,37.90716434064614,-1.6430852721490565,746.50494
13177,619286.275,4196397.36,37.90729638964946,-1.6430828467186398,740.71826
13178,619286.275,4196412.015,37.90742843864968,-1.643080421272371,749.4657
13179,619286.275,4196426.67,37.9075604876468,-1.6430779958102504,758.1455
13180,619286.275,4196441.325,37.90769253664081,-1.6430755703323032,758.1455
13181,619286.275,4196455.98,37.90782458563174,-1.6430731448384788,768.4027
13182,619286.275,4196470.635,37.90795663461954,-1.643070719328828,768.4027
13183,619286.275,4196485.29,37.90808868360424,-1.6430682938033252,778.9137
13184,619286.275,4196499.945,37.90822073258583,-1.6430658682619705,788.981
13185,619286.275,4196514.6,37.90835278156435,-1.6430634427047641,788.981
13186,619286.275,4196529.255,37.908484830539756,-1.6430610171317057,798.7578
13187,619286.275,4196543.91,37.90861687951206,-1.6430585915428209,798.7578
13188,619286.275,4196558.565,37.90874892848126,-1.6430561659380587,804.7658
13189,619286.275,4196573.22,37.908880977447346,-1.64305374031747,804.7658
13190,619286.275,4196587.875,37.90901302641033,-1.6430513146810042,810.46857
13191,619286.275,4196602.53,37.90914507537021,-1.6430488890287118,813.12366
13192,619286.275,4196617.185,37.90927712432699,-1.6430464633605675,813.12366
13193,619286.275,4196631.84,37.90940917328068,-1.6430440376765714,813.15344
13194,619286.275,4196646.495,37.90954122223126,-1.6430416119767233,813.15344
13195,619286.275,4196661.15,37.90967327117874,-1.6430391862610234,812.42175
13196,619286.275,4196675.805,37.90980532012311,-1.6430367605294716,812.42175
13197,619286.275,4196690.46,37.90993736906439,-1.6430343347820935,809.3671
13198,619286.275,4196705.115,37.91006941800257,-1.6430319090188379,803.52405
13199,619286.275,4196719.77,37.910201466937636,-1.6430294832397558,803.52405
13200,619286.275,4196734.425,37.91033351586959,-1.6430270574447965,778.6009
13201,619286.275,4196749.08,37.91046556479847,-1.6430246316340107,778.6009
13202,619286.275,4196763.735,37.91059761372423,-1.6430222058073476,768.001
13203,619286.275,4196778.39,37.910729662646894,-1.643019779964858,768.001
13204,619286.275,4196793.045,37.91086171156644,-1.6430173541065167,754.6073
13205,619286.275,4196807.7,37.910993760482896,-1.6430149282323234,739.59174
13206,619286.275,4196822.355,37.91112580939625,-1.6430125023422781,739.59174
13207,619286.275,4196837.01,37.911257858306485,-1.643010076436381,724.0321
13208,619286.275,4196851.665,37.91138990721364,-1.6430076505146067,724.0321
13209,619286.275,4196866.32,37.91152195611769,-1.643005224577006,709.09296
13210,619286.275,4196880.975,37.911654005018626,-1.6430027986235531,709.09296
13211,619286.275,4196895.63,37.911786053916465,-1.6430003726542486,690.451
13212,619286.275,4196910.285,37.91191810281121,-1.642997946669092,681.2279
13213,619286.275,4196924.94,37.91205015170284,-1.6429955206680835,681.2279
13214,619286.275,4196939.595,37.91218220059136,-1.6429930946512232,672.8408
13215,619286.275,4196954.25,37.9123142494768,-1.6429906686185112,672.8408
13216,619286.275,4196968.905,37.91244629835913,-1.6429882425699727,665.2465
13217,619286.275,4196983.56,37.912578347238345,-1.6429858165055566,658.9511
13218,619286.275,4196998.215,37.91271039611446,-1.6429833904252888,658.9511
13219,619286.275,4197012.87,37.9128424449875,-1.642980964329169,653.1473
13220,619286.275,4197027.525,37.91297449385741,-1.642978538217172,653.1473
13221,619286.275,4197042.18,37.91310654272423,-1.6429761120893487,647.43774
13222,619286.275,4197056.835,37.91323859158792,-1.6429736859456734,647.43774
13223,619286.275,4197071.49,37.91337064044855,-1.642971259786146,638.2505
13224,619286.275,4197086.145,37.91350268930604,-1.6429688336107668,634.75385
13225,619286.275,4197100.8,37.91363473816045,-1.642966407419536,634.75385
13226,619286.275,4197115.455,37.91376678701175,-1.642963981212453,632.4284
13227,619286.275,4197130.11,37.91389883585995,-1.642961554989493,632.4284
13228,619286.275,4197144.765,37.91403088470504,-1.6429591287507062,630.2781
13229,619286.275,4197159.42,37.91416293354703,-1.6429567024960676,630.2781
13230,619286.275,4197174.075,37.91429498238593,-1.6429542762255518,629.29474
13231,619286.275,4197188.73,37.91442703122173,-1.6429518499392095,631.5345
13232,619286.275,4197203.385,37.91455908005439,-1.6429494236369897,631.5345
13233,619286.275,4197218.04,37.914691128883995,-1.6429469973189184,634.7839
13234,619286.275,4197232.695,37.91482317771047,-1.6429445709850203,635.3998
13235,619286.275,4197247.35,37.91495522653384,-1.642942144635245,637.60034
13236,619286.275,4197262.005,37.91508727535411,-1.642939718269618,637.60034
13237,619286.275,4197276.66,37.9152193241713,-1.6429372918881389,639.8129
13238,619286.275,4197291.315,37.91535137298538,-1.6429348654908078,642.9473
13239,619286.275,4197305.97,37.91548342179633,-1.6429324390775997,642.9473
13240,619286.275,4197320.625,37.91561547060421,-1.6429300126485649,645.4409
13241,619286.275,4197335.28,37.91574751940896,-1.6429275862036783,645.4409
13242,619286.275,4197349.935,37.91587956821062,-1.6429251597429144,649.70416
13243,619286.275,4197364.59,37.91601161700917,-1.6429227332662986,654.2608
13244,619286.275,4197379.245,37.91614366580464,-1.6429203067738307,654.2608
13245,619286.275,4197393.9,37.91627571459698,-1.6429178802655113,660.8506
13246,619286.275,4197408.555,37.916407763386225,-1.6429154537413397,660.8506
13247,619286.275,4197423.21,37.916539812172374,-1.6429130272013164,665.24133
13248,619286.275,4197437.865,37.91667186095542,-1.6429106006454413,665.24133
13249,619286.275,4197452.52,37.91680390973535,-1.6429081740736886,670.3393
13250,619286.275,4197467.175,37.916935958512205,-1.6429057474861095,675.6306
13251,619286.275,4197481.83,37.917068007285934,-1.6429033208826533,675.6306
13252,619286.275,4197496.485,37.91720005605657,-1.642900894263345,681.16724
13253,619286.275,4197511.14,37.91733210482409,-1.642898467628185,681.16724
13254,619286.275,4197525.795,37.91746415358853,-1.6428960409771476,687.6209
13255,619286.275,4197540.45,37.917596202349856,-1.6428936143102837,687.6209
13256,619286.275,4197555.105,37.91772825110807,-1.6428911876275425,694.967
13257,619286.275,4197569.76,37.917860299863186,-1.6428887609289748,704.90576
13258,619286.275,4197584.415,37.91799234861521,-1.64288633421453,704.90576
13259,619286.275,4197599.07,37.918124397364124,-1.6428839074842077,712.0617
13260,619286.275,4197613.725,37.91825644610992,-1.6428814807380587,712.0617
13261,619286.275,4197628.38,37.918388494852636,-1.6428790539760327,716.9315
13262,619286.275,4197643.035,37.918520543592244,-1.6428766271981803,716.9315
13263,619286.275,4197657.69,37.91865259232874,-1.642874200404425,719.6393
13264,619286.275,4197672.345,37.91878464106215,-1.6428717735948433,720.80035
13265,619286.275,4197687.0,37.91891668979245,-1.6428693467694095,720.80035
13266,619301.71,4194756.0,37.89250485893925,-1.6431788990996508,612.30414
13267,619301.71,4194770.655,37.892636908277346,-1.6431764751143507,612.30414
13268,619301.71,4194785.31,37.89276895761233,-1.6431740511132242,613.3653
13269,619301.71,4194799.965,37.892901006944236,-1.6431716270962458,613.93567
13270,619301.71,4194814.62,37.89303305627302,-1.643169203063441,613.93567
13271,619301.71,4194829.275,37.89316510559872,-1.6431667790147844,613.4337
13272,619301.71,4194843.93,37.89329715492129,-1.6431643549503012,613.4337
13273,619301.71,4194858.585,37.89342920424079,-1.643161930869966,612.1235
13274,619301.71,4194873.24,37.89356125355717,-1.6431595067738047,612.1235
13275,619301.71,4194887.895,37.89369330287045,-1.6431570826617914,611.25385
13276,619301.71,4194902.55,37.89382535218062,-1.6431546585339516,609.6508
13277,619301.71,4194917.205,37.8939574014877,-1.6431522343902853,609.6508
13278,619301.71,4194931.86,37.89408945079167,-1.6431498102307671,608.48206
13279,619301.71,4194946.515,37.89422150009255,-1.6431473860553971,608.48206
13280,619301.71,4194961.17,37.894353549390324,-1.6431449618642262,607.83826
13281,619301.71,4194975.825,37.89448559868499,-1.6431425376571778,607.83826
13282,619301.71,4194990.48,37.894617647976574,-1.643140113434303,608.7529
13283,619301.71,4195005.135,37.89474969726502,-1.6431376891956018,609.5025
13284,619301.71,4195019.79,37.89488174655038,-1.6431352649410487,609.5025
13285,619301.71,4195034.445,37.89501379583264,-1.6431328406706438,610.5852
13286,619301.71,4195049.1,37.895145845111806,-1.6431304163844123,610.5852
13287,619301.71,4195063.755,37.89527789438787,-1.6431279920823545,611.7466
13288,619301.71,4195078.41,37.895409943660816,-1.6431255677644447,612.8377
13289,619301.71,4195093.065,37.89554199293069,-1.6431231434306832,612.8377
13290,619301.71,4195107.72,37.89567404219743,-1.643120719081095,614.0942
13291,619301.71,4195122.375,37.89580609146108,-1.6431182947156806,613.1874
13292,619301.71,4195137.03,37.89593814072162,-1.6431158703343887,614.22705
13293,619301.71,4195151.685,37.89607018997906,-1.643113445937296,614.22705
13294,619301.71,4195166.34,37.89620223923341,-1.6431110215243259,615.1144
13295,619301.71,4195180.995,37.896334288484645,-1.6431085970955546,616.50757
13296,619301.71,4195195.65,37.89646633773279,-1.6431061726509062,616.50757
13297,619301.71,4195210.305,37.89659838697783,-1.6431037481904311,618.146
13298,619301.71,4195224.96,37.89673043621976,-1.6431013237141299,618.146
13299,619301.71,4195239.615,37.89686248545861,-1.6430988992219766,619.5232
13300,619301.71,4195254.27,37.89699453469433,-1.6430964747139714,619.5232
13301,619301.71,4195268.925,37.897126583926955,-1.6430940501901399,620.8653
13302,619301.71,4195283.58,37.897258633156476,-1.6430916256504564,622.73145
13303,619301.71,4195298.235,37.89739068238292,-1.6430892010949465,621.2431
13304,619301.71,4195312.89,37.89752273160623,-1.6430867765235848,623.7692
13305,619301.71,4195327.545,37.89765478082645,-1.6430843519363711,623.7692
13306,619301.71,4195342.2,37.89778683004358,-1.643081927333331,626.3198
13307,619301.71,4195356.855,37.89791887925761,-1.643079502714439,626.3198
13308,619301.71,4195371.51,37.8980509284685,-1.6430770780797206,628.84644
13309,619301.71,4195386.165,37.898182977676306,-1.6430746534291503,631.68304
13310,619301.71,4195400.82,37.89831502688103,-1.643072228762728,631.68304
13311,619301.71,4195415.475,37.89844707608263,-1.6430698040804794,635.33405
13312,619301.71,4195430.13,37.898579125281145,-1.643067379382379,635.33405
13313,619301.71,4195444.785,37.898711174476546,-1.643064954668452,638.7173
13314,619301.71,4195459.44,37.89884322366885,-1.6430625299386477,640.12823
13315,619301.71,4195474.095,37.89897527285805,-1.6430601051930422,643.7945
13316,619301.71,4195488.75,37.899107322044145,-1.6430576804315598,647.94305
13317,619301.71,4195503.405,37.899239371227154,-1.6430552556542506,647.94305
13318,619301.71,4195518.06,37.89937142040702,-1.6430528308610897,653.0546
13319,619301.71,4195532.715,37.89950346958383,-1.6430504060521023,653.0546
13320,619301.71,4195547.37,37.89963551875752,-1.6430479812272631,659.75806
13321,619301.71,4195562.025,37.89976756792811,-1.643045556386572,668.0325
13322,619301.71,4195576.68,37.89989961709559,-1.6430431315300542,668.0325
13323,619301.71,4195591.335,37.90003166625998,-1.6430407066576849,678.0131
13324,619301.71,4195605.99,37.90016371542126,-1.6430382817694635,678.0131
13325,619301.71,4195620.645,37.90029576457944,-1.6430358568653902,689.2418
13326,619301.71,4195635.3,37.90042781373451,-1.6430334319454905,693.7102
13327,619301.71,4195649.955,37.90055986288649,-1.6430310070097645,703.9188
13328,619301.71,4195664.61,37.90069191203536,-1.643028582058161,713.2367
13329,619301.71,4195679.265,37.900823961181125,-1.6430261570907312,713.2367
13330,619301.71,4195693.92,37.900956010323796,-1.6430237321074492,721.38525
13331,619301.71,4195708.575,37.90108805946336,-1.6430213071083157,721.38525
13332,619301.71,4195723.23,37.90122010859983,-1.6430188820933556,728.9432
13333,619301.71,4195737.885,37.90135215773319,-1.6430164570625436,728.9432
13334,619301.71,4195752.54,37.901484206863444,-1.6430140320158797,734.0069
13335,619301.71,4195767.195,37.90161625599062,-1.643011606953364,735.63245
13336,619301.71,4195781.85,37.90174830511465,-1.6430091818750217,735.63245
13337,619301.71,4195796.505,37.90188035423563,-1.6430067567808275,736.43353
13338,619301.71,4195811.16,37.90201240335347,-1.6430043316708072,736.43353
13339,619301.71,4195825.815,37.90214445246823,-1.6430019065449093,733.2766
13340,619301.71,4195840.47,37.90227650157986,-1.642999481403185,733.2766
13341,619301.71,4195855.125,37.90240855068842,-1.6429970562456089,727.7947
13342,619301.71,4195869.78,37.90254059979385,-1.6429946310721808,721.0306
13343,619301.71,4195884.435,37.902672648896186,-1.6429922058829263,721.0306
13344,619301.71,4195899.09,37.90280469799542,-1.6429897806777944,713.1061
13345,619301.71,4195913.745,37.902936747091566,-1.6429873554568362,713.1061
13346,619301.71,4195928.4,37.9030687961846,-1.6429849302200514,704.4616
13347,619301.71,4195943.055,37.90320084527452,-1.6429825049673894,694.6176
13348,619301.71,4195957.71,37.90333289436135,-1.642980079698901,695.3021
13349,619301.71,4195972.365,37.90346494344508,-1.6429776544145351,684.074
13350,619301.71,4195987.02,37.9035969925257,-1.642975229114343,684.074
13351,619301.71,4196001.675,37.903729041603235,-1.6429728037983242,674.63367
13352,619301.71,4196016.33,37.903861090677644,-1.6429703784664282,674.63367
13353,619301.71,4196030.985,37.90399313974896,-1.6429679531187056,666.44763
13354,619301.71,4196045.64,37.90412518881717,-1.6429655277551314,660.90894
13355,619301.71,4196060.295,37.90425723788229,-1.6429631023757052,660.90894
13356,619301.71,4196074.95,37.904389286944294,-1.642960676980427,660.13025
13357,619301.71,4196089.605,37.904521336003214,-1.642958251569297,660.13025
13358,619301.71,4196104.26,37.90465338505902,-1.6429558261423405,660.4793
13359,619301.71,4196118.915,37.904785434111716,-1.6429534006995068,660.4793
13360,619301.71,4196133.57,37.90491748316132,-1.6429509752408467,660.6629
13361,619301.71,4196148.225,37.90504953220781,-1.6429485497663345,664.99286
