x,y,z,t
619840.6771358714,4194952.592540827,560.0238944030762,588.2063187500002
619841.7596999173,4194950.729188984,559.8278129638672,588.2063187500002
619842.827193466,4194948.891777076,559.6420193542481,588.2063187500002
619843.8796165176,4194947.0803050995,559.4665135742189,588.2063187500002
619844.9169690718,4194945.294773056,559.3012956237794,588.2063187500002
619845.939251129,4194943.535180945,559.1463655029297,588.2063187500002
619846.9464626892,4194941.801528768,559.00172321167,588.2063187500002
619847.9386037521,4194940.093816523,558.86736875,588.2063187500002
619848.9156743179,4194938.412044211,558.7433021179199,588.2063187500002
619849.8776743865,4194936.756211832,558.6295233154297,588.2063187500002
619850.8246039578,4194935.126319385,558.5260323425293,588.2063187500002
619851.7564630321,4194933.522366872,558.4328291992188,588.2063187500002
619852.6732516092,4194931.944354291,558.349913885498,588.2063187500002
619853.5749696892,4194930.392281643,558.2772864013672,588.2063187500002
619854.461617272,4194928.866148928,558.2149467468262,588.2063187500002
619855.3331943576,4194927.365956146,558.162894921875,588.2063187500002
619856.1897009461,4194925.891703296,558.1211309265136,588.2063187500002
619857.0311370374,4194924.44339038,558.0896547607422,588.2063187500002
619857.8575026316,4194923.021017396,558.0684664245605,588.2063187500002
619858.6687977286,4194921.624584345,558.0575659179688,588.2063187500002
619859.4650223285,4194920.254091227,558.0569532409668,588.2063187500002
619860.2461764312,4194918.909538042,558.0666283935548,588.2063187500002
619861.0122600368,4194917.590924789,558.0865913757325,588.2063187500002
619861.7632731451,4194916.298251471,558.1168421875,588.2063187500002
619862.4992157563,4194915.031518083,558.1573808288574,588.2063187500002
619863.2200878704,4194913.79072463,558.2082072998047,588.2063187500002
619863.9258894873,4194912.575871108,558.2693216003418,588.2063187500002
619864.616620607,4194911.386957521,558.3407237304687,588.2063187500002
619865.2922812296,4194910.223983865,558.4224136901855,588.2063187500002
619865.952871355,4194909.086950142,558.5143914794922,588.2063187500002
619866.5983909833,4194907.975856353,558.6166570983887,588.2063187500002
619867.2288401144,4194906.890702496,558.729210546875,588.2063187500002
619867.8442187484,4194905.831488572,558.8520518249512,588.2063187500002
619868.4445268852,4194904.798214581,558.9851809326171,588.2063187500002
619869.0297645248,4194903.790880523,559.1285978698731,588.2063187500002
619869.5999316673,4194902.809486397,559.2823026367188,588.2063187500002
619870.1550283126,4194901.8540322045,559.4462952331542,588.2063187500002
619870.6950544608,4194900.924517944,559.6205756591796,588.2063187500002
619871.2200101118,4194900.020943617,559.8051439147948,588.2063187500002
